# waiting_times,queue_lengths
4.032549849237398121e+00,5.000000000000000000e+00
7.596445686770948669e+00,5.000000000000000000e+00
5.526745637966428149e+00,2.000000000000000000e+00
5.126287092571601534e+00,3.000000000000000000e+00
3.675305279638905631e+00,3.000000000000000000e+00
1.477920030418431452e+00,4.000000000000000000e+00
9.484604205533742061e-01,5.000000000000000000e+00
1.027646387568097452e+00,6.000000000000000000e+00
2.427124384619105513e+00,7.000000000000000000e+00
1.489510743505661594e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
3.767861043419316047e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.586899591297537881e+00,0.000000000000000000e+00
1.842553758084250148e+00,1.000000000000000000e+00
1.482487184760316268e+00,2.000000000000000000e+00
1.197402535185119632e+00,3.000000000000000000e+00
1.193586966603561450e+00,1.000000000000000000e+00
1.788000862382091327e+00,2.000000000000000000e+00
2.943813817141403888e+00,2.000000000000000000e+00
2.266306110950381481e+00,2.000000000000000000e+00
4.188587859787730849e+00,3.000000000000000000e+00
4.405756431389818317e+00,3.000000000000000000e+00
5.111939341150105065e+00,4.000000000000000000e+00
6.752145088680322260e+00,4.000000000000000000e+00
9.405532293133433086e+00,4.000000000000000000e+00
8.730836536227798206e+00,5.000000000000000000e+00
7.049185859865133352e+00,5.000000000000000000e+00
6.710697583822820889e+00,5.000000000000000000e+00
6.356092163603648260e+00,6.000000000000000000e+00
5.631958811427807632e+00,6.000000000000000000e+00
7.955388342753508368e+00,7.000000000000000000e+00
7.097688972927130635e+00,7.000000000000000000e+00
5.732085263959106669e+00,8.000000000000000000e+00
3.156771192897281253e+00,3.000000000000000000e+00
1.859830395711242090e+00,2.000000000000000000e+00
2.084456543558530939e+00,3.000000000000000000e+00
1.903366312838556951e+00,3.000000000000000000e+00
1.857319262728196918e+00,4.000000000000000000e+00
1.382704123330995571e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.068349383391250740e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.457862879079812046e+00,0.000000000000000000e+00
2.271398941487973389e+00,1.000000000000000000e+00
1.717065123450311148e+00,1.000000000000000000e+00
1.212936939292148963e+00,2.000000000000000000e+00
3.025944074149833796e+00,2.000000000000000000e+00
2.861074418928751584e+00,3.000000000000000000e+00
3.410157677076881555e+00,2.000000000000000000e+00
2.639153582628978256e+00,3.000000000000000000e+00
3.132047376608056766e+00,4.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
6.160426778478722554e-04,0.000000000000000000e+00
2.196129114929590287e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
8.378100252616604848e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.168758093276437648e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.434732962940415746e+00,0.000000000000000000e+00
3.464313758994990167e+00,1.000000000000000000e+00
3.003394480949964418e+00,1.000000000000000000e+00
3.224109772243650696e+00,2.000000000000000000e+00
3.527882823145091606e+00,3.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.931660880865933905e+00,0.000000000000000000e+00
2.451301975236560793e+00,1.000000000000000000e+00
1.831842997779745019e+00,1.000000000000000000e+00
4.939371206795613034e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
5.194596636455344196e-01,0.000000000000000000e+00
1.472694584036958076e+00,1.000000000000000000e+00
1.141114848784582136e+00,1.000000000000000000e+00
2.671652529539869647e-01,1.000000000000000000e+00
1.496206845633878402e-01,0.000000000000000000e+00
1.302124338341855037e+00,1.000000000000000000e+00
1.537377881152224290e+00,1.000000000000000000e+00
1.469886536127091858e+00,1.000000000000000000e+00
1.496397188158425706e+00,2.000000000000000000e+00
1.953594702540840444e+00,3.000000000000000000e+00
4.960960897089989885e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
3.151074284219816946e+00,0.000000000000000000e+00
1.534190356089652596e+00,1.000000000000000000e+00
1.618567916727442935e+00,0.000000000000000000e+00
1.848986969786892587e+00,1.000000000000000000e+00
2.588999773527689285e+00,2.000000000000000000e+00
4.056184980871876178e+00,0.000000000000000000e+00
2.907360277294401385e+00,1.000000000000000000e+00
5.455866365861425038e+00,2.000000000000000000e+00
7.953446395642231437e+00,2.000000000000000000e+00
1.049936843035879974e+01,2.000000000000000000e+00
6.080048398191479464e+00,2.000000000000000000e+00
4.969264575942361262e+00,2.000000000000000000e+00
5.868818932403314648e+00,3.000000000000000000e+00
7.256109267464807999e+00,4.000000000000000000e+00
7.640751277669778574e+00,5.000000000000000000e+00
6.711957143528707093e+00,5.000000000000000000e+00
9.565451278318846562e+00,6.000000000000000000e+00
1.060098370082732799e+01,7.000000000000000000e+00
1.001379062196622272e+01,6.000000000000000000e+00
8.272423101473918905e+00,6.000000000000000000e+00
7.495524522891855668e+00,5.000000000000000000e+00
6.881877649154148457e+00,5.000000000000000000e+00
7.089969505830481467e+00,6.000000000000000000e+00
7.431121037035495647e+00,7.000000000000000000e+00
8.330594790148438733e+00,8.000000000000000000e+00
9.170094545080019088e+00,8.000000000000000000e+00
1.102044276135677592e+01,9.000000000000000000e+00
8.386630693202960174e+00,7.000000000000000000e+00
8.328324010180722325e+00,4.000000000000000000e+00
6.712852171434860793e+00,5.000000000000000000e+00
5.904882026507038972e+00,5.000000000000000000e+00
5.055824881925104819e+00,5.000000000000000000e+00
5.176230007255071541e+00,6.000000000000000000e+00
6.794640889375955339e+00,7.000000000000000000e+00
8.349892214867281837e+00,8.000000000000000000e+00
5.494116609367210913e+00,5.000000000000000000e+00
4.915536587669635082e+00,3.000000000000000000e+00
4.738102123178919101e+00,4.000000000000000000e+00
4.119007349927528594e+00,5.000000000000000000e+00
2.803211540855613748e+00,5.000000000000000000e+00
2.292487504729933789e+00,4.000000000000000000e+00
2.849312033480714490e+00,5.000000000000000000e+00
4.567949621286516049e+00,5.000000000000000000e+00
2.743638088699754007e+00,2.000000000000000000e+00
2.735334718501576390e+00,3.000000000000000000e+00
5.238681556192091193e+00,4.000000000000000000e+00
4.644786332169474008e+00,4.000000000000000000e+00
4.472403081707739148e+00,5.000000000000000000e+00
5.974023512924532042e+00,6.000000000000000000e+00
7.803759794586540011e+00,7.000000000000000000e+00
6.026884783208629415e+00,5.000000000000000000e+00
5.124980064168312310e+00,6.000000000000000000e+00
3.741204325776834594e+00,4.000000000000000000e+00
2.850906887363521491e+00,4.000000000000000000e+00
4.225199252034485653e+00,4.000000000000000000e+00
5.391233119596790857e+00,2.000000000000000000e+00
5.027033071456685320e+00,3.000000000000000000e+00
5.278325959451876770e+00,4.000000000000000000e+00
3.625128251226556131e+00,4.000000000000000000e+00
4.026910822950412694e+00,5.000000000000000000e+00
1.476338092472246899e+00,2.000000000000000000e+00
1.093855695076854317e+00,2.000000000000000000e+00
4.031107354198866233e-01,2.000000000000000000e+00
3.740523262644046554e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.395245744517410458e+00,0.000000000000000000e+00
1.385874937157609565e+00,1.000000000000000000e+00
2.739530692099151565e+00,2.000000000000000000e+00
2.863389216334780940e+00,3.000000000000000000e+00
3.223578611318089315e+00,2.000000000000000000e+00
5.178526951456660754e+00,3.000000000000000000e+00
4.995256646164307313e+00,4.000000000000000000e+00
5.879744130652625245e+00,4.000000000000000000e+00
2.371327349719194899e+00,1.000000000000000000e+00
1.989731214082553379e+00,1.000000000000000000e+00
1.755163607901977230e+00,2.000000000000000000e+00
1.652009420988179045e+00,3.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
3.549060701980124577e-01,0.000000000000000000e+00
5.286119574583381109e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
3.538897174291832926e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.792351712707841216e+00,0.000000000000000000e+00
4.934776440534619724e+00,1.000000000000000000e+00
1.184864627175443275e+00,1.000000000000000000e+00
1.237142331625250335e+00,2.000000000000000000e+00
1.384516032979831834e+00,3.000000000000000000e+00
2.846734939501402550e+00,3.000000000000000000e+00
2.609849590468797942e+00,4.000000000000000000e+00
3.042562823450907672e+00,5.000000000000000000e+00
3.161398337862237895e+00,6.000000000000000000e+00
4.862846347394452096e+00,4.000000000000000000e+00
5.966952947665276952e+00,5.000000000000000000e+00
5.723694196236465359e+00,6.000000000000000000e+00
5.074590622702203291e+00,3.000000000000000000e+00
5.192761952541900428e+00,4.000000000000000000e+00
7.531695564440610724e+00,5.000000000000000000e+00
8.644127186718378653e+00,6.000000000000000000e+00
8.488205347260077360e+00,7.000000000000000000e+00
7.833971477157206209e+00,7.000000000000000000e+00
8.359545863300127166e+00,6.000000000000000000e+00
8.762351246785328840e+00,7.000000000000000000e+00
8.529793699560286768e+00,6.000000000000000000e+00
7.619584375454792280e+00,7.000000000000000000e+00
5.647778748205837474e+00,5.000000000000000000e+00
6.472516228373592639e+00,6.000000000000000000e+00
6.470467380976629101e+00,6.000000000000000000e+00
6.792653210325056534e+00,6.000000000000000000e+00
5.819102599276334331e+00,7.000000000000000000e+00
5.159211749556334325e+00,7.000000000000000000e+00
7.455095431077211288e+00,8.000000000000000000e+00
9.544726646884214460e+00,9.000000000000000000e+00
9.446518043365927042e+00,8.000000000000000000e+00
9.523372250899797109e+00,9.000000000000000000e+00
9.829540260978546939e+00,9.000000000000000000e+00
1.110108657167529600e+01,1.000000000000000000e+01
1.109117405752931518e+01,1.100000000000000000e+01
1.309802926188001493e+01,1.100000000000000000e+01
1.435636546226396604e+01,1.200000000000000000e+01
1.486863031642224087e+01,1.300000000000000000e+01
1.385402814176393349e+01,1.100000000000000000e+01
1.352242776195907936e+01,1.100000000000000000e+01
1.306538001915373570e+01,1.200000000000000000e+01
1.375420493384081055e+01,1.300000000000000000e+01
1.539042740124853026e+01,1.300000000000000000e+01
1.227430788567733089e+01,1.100000000000000000e+01
1.252903426130637854e+01,1.200000000000000000e+01
1.283687600965049569e+01,1.200000000000000000e+01
9.758276601599050082e+00,1.100000000000000000e+01
1.175724471922114844e+01,1.200000000000000000e+01
1.139127150931085453e+01,1.200000000000000000e+01
1.182130366421085910e+01,1.100000000000000000e+01
1.144553186478151474e+01,1.100000000000000000e+01
1.244136644596483166e+01,1.000000000000000000e+01
1.389039240404542852e+01,1.000000000000000000e+01
1.260715248684982726e+01,1.000000000000000000e+01
1.307660804962404200e+01,9.000000000000000000e+00
1.541680586718314316e+01,1.000000000000000000e+01
1.493407265146697682e+01,9.000000000000000000e+00
1.530545965991041157e+01,1.000000000000000000e+01
1.652832450823359522e+01,1.000000000000000000e+01
1.582868211619415888e+01,1.100000000000000000e+01
1.546004956894489624e+01,1.100000000000000000e+01
1.470007603808676322e+01,9.000000000000000000e+00
1.401702652444157593e+01,1.000000000000000000e+01
1.411162768271231016e+01,1.100000000000000000e+01
1.458246311876780510e+01,1.200000000000000000e+01
1.545434608871391902e+01,1.300000000000000000e+01
1.466988265740621955e+01,1.300000000000000000e+01
1.509168046481306646e+01,1.300000000000000000e+01
1.230925961972241112e+01,1.100000000000000000e+01
1.300728960859373728e+01,1.100000000000000000e+01
1.362432537411859812e+01,1.200000000000000000e+01
1.371096581820586380e+01,1.300000000000000000e+01
1.415726951791850752e+01,1.400000000000000000e+01
1.271081594368149581e+01,1.200000000000000000e+01
1.393774580665410667e+01,1.300000000000000000e+01
1.546584754311027154e+01,1.100000000000000000e+01
1.553261216018643154e+01,1.200000000000000000e+01
1.689512973682883512e+01,1.200000000000000000e+01
1.556316242361253899e+01,1.200000000000000000e+01
1.722843660775322405e+01,1.300000000000000000e+01
1.832071807279521636e+01,1.300000000000000000e+01
1.796813620190835081e+01,1.300000000000000000e+01
2.349780831828593364e+01,1.400000000000000000e+01
2.436482455371810829e+01,1.500000000000000000e+01
2.409557472363417219e+01,1.600000000000000000e+01
2.332102023153970549e+01,1.700000000000000000e+01
2.010230286763794538e+01,1.400000000000000000e+01
2.062877910555994276e+01,1.500000000000000000e+01
1.943006153703527161e+01,1.400000000000000000e+01
1.936991451795040575e+01,1.400000000000000000e+01
2.250742938461598897e+01,1.500000000000000000e+01
2.446820531827233935e+01,1.600000000000000000e+01
2.383607367926265397e+01,1.700000000000000000e+01
2.440413673245814152e+01,1.800000000000000000e+01
2.586427215089872789e+01,1.900000000000000000e+01
2.607348323256496769e+01,1.900000000000000000e+01
2.570324673342076949e+01,1.900000000000000000e+01
2.407840853035725104e+01,2.000000000000000000e+01
2.414303152684431097e+01,2.100000000000000000e+01
2.387655237200556257e+01,2.000000000000000000e+01
2.877278961937906843e+01,2.100000000000000000e+01
2.843223442027226611e+01,2.200000000000000000e+01
2.700545296530265205e+01,2.200000000000000000e+01
