# waiting_times,queue_lengths
7.439780180625803041e+00,8.000000000000000000e+00
7.092022600747895922e+00,8.000000000000000000e+00
1.085288259767867203e+01,8.000000000000000000e+00
9.253477979207673343e+00,8.000000000000000000e+00
9.166738008486504441e+00,7.000000000000000000e+00
1.050596972911807825e+01,8.000000000000000000e+00
1.102766603878797014e+01,8.000000000000000000e+00
1.070850642540335684e+01,9.000000000000000000e+00
1.152293072164388832e+01,6.000000000000000000e+00
1.322295253933725689e+01,7.000000000000000000e+00
1.382233160649673209e+01,8.000000000000000000e+00
9.223055719218109516e+00,6.000000000000000000e+00
9.730119209262966251e+00,7.000000000000000000e+00
9.553617070991776927e+00,8.000000000000000000e+00
8.253529584245825390e+00,6.000000000000000000e+00
7.926261451938898972e+00,7.000000000000000000e+00
7.170724476868372221e+00,7.000000000000000000e+00
8.148538263393902525e+00,8.000000000000000000e+00
8.967860977760210517e+00,9.000000000000000000e+00
8.642273513311693023e+00,9.000000000000000000e+00
1.096209135846936533e+01,9.000000000000000000e+00
1.321375413918531194e+01,1.000000000000000000e+01
1.447163841643748583e+01,1.100000000000000000e+01
1.551914678546518189e+01,1.200000000000000000e+01
1.581134038995912761e+01,1.300000000000000000e+01
1.298744653495680268e+01,8.000000000000000000e+00
1.190060347278711106e+01,8.000000000000000000e+00
1.187123918109591614e+01,8.000000000000000000e+00
1.150755741433124513e+01,8.000000000000000000e+00
1.184914035947588218e+01,9.000000000000000000e+00
1.182872914312793000e+01,1.000000000000000000e+01
1.075510617922304846e+01,1.000000000000000000e+01
1.104648321659817611e+01,1.100000000000000000e+01
1.094485702339613908e+01,1.200000000000000000e+01
1.106080432448084139e+01,1.200000000000000000e+01
1.054690000171024167e+01,1.300000000000000000e+01
9.110785708372532099e+00,1.200000000000000000e+01
1.250211996359109889e+01,1.200000000000000000e+01
1.349232078375825949e+01,1.100000000000000000e+01
1.397633559571170281e+01,1.200000000000000000e+01
1.419223455887845375e+01,1.200000000000000000e+01
1.225513424739324364e+01,1.000000000000000000e+01
1.170981006364718269e+01,1.100000000000000000e+01
1.392606918086187306e+01,8.000000000000000000e+00
1.236956303686099545e+01,7.000000000000000000e+00
1.217702331426187357e+01,8.000000000000000000e+00
1.325952737686463934e+01,8.000000000000000000e+00
9.867011837289965115e+00,7.000000000000000000e+00
9.608604632731839956e+00,7.000000000000000000e+00
1.057086201412732862e+01,6.000000000000000000e+00
8.809952042783379511e+00,7.000000000000000000e+00
8.644238354813751357e+00,7.000000000000000000e+00
8.235917451784530385e+00,6.000000000000000000e+00
9.431107634727595723e+00,7.000000000000000000e+00
1.032272507976074394e+01,8.000000000000000000e+00
1.059987644843499766e+01,9.000000000000000000e+00
1.011212483821645947e+01,1.000000000000000000e+01
6.139945102543947542e+00,6.000000000000000000e+00
9.233184161123290323e+00,7.000000000000000000e+00
9.143484093042388849e+00,8.000000000000000000e+00
9.450492917533210857e+00,9.000000000000000000e+00
5.927740280928901484e+00,5.000000000000000000e+00
6.267015503224115491e+00,4.000000000000000000e+00
6.301731018966393094e+00,5.000000000000000000e+00
5.884514819841683675e+00,6.000000000000000000e+00
5.818066475603814069e+00,7.000000000000000000e+00
7.266954368757865268e+00,8.000000000000000000e+00
6.935364722872236598e+00,9.000000000000000000e+00
7.868988101807190105e+00,8.000000000000000000e+00
7.156754245196793818e+00,8.000000000000000000e+00
6.107305280659147684e+00,7.000000000000000000e+00
6.230599613834442607e+00,8.000000000000000000e+00
6.080357956549619303e+00,7.000000000000000000e+00
5.541001985590924050e+00,7.000000000000000000e+00
5.677252473832140822e+00,8.000000000000000000e+00
7.052137998723310375e+00,9.000000000000000000e+00
6.416373556091912178e+00,1.000000000000000000e+01
7.848387633226707294e+00,9.000000000000000000e+00
7.698041379491087355e+00,1.000000000000000000e+01
7.364373624184736400e+00,1.000000000000000000e+01
6.353650363702740833e+00,1.000000000000000000e+01
4.698821350331286339e+00,6.000000000000000000e+00
3.656896373828203650e+00,5.000000000000000000e+00
3.276506877694259856e+00,6.000000000000000000e+00
3.896101304109834018e+00,7.000000000000000000e+00
4.086518035179324215e+00,8.000000000000000000e+00
3.888784106363004867e+00,8.000000000000000000e+00
7.014511857055936161e+00,5.000000000000000000e+00
8.347924282892449810e+00,5.000000000000000000e+00
9.300137966638089893e+00,6.000000000000000000e+00
9.591879800509104825e+00,7.000000000000000000e+00
1.124532602866509023e+01,7.000000000000000000e+00
1.160765011001251423e+01,8.000000000000000000e+00
1.288844227924357710e+01,9.000000000000000000e+00
1.284571598492959765e+01,7.000000000000000000e+00
1.157831340917721263e+01,8.000000000000000000e+00
1.327512669763507347e+01,9.000000000000000000e+00
1.452652737121593418e+01,1.000000000000000000e+01
1.203170237893823469e+01,1.000000000000000000e+01
1.383462401986980694e+01,1.100000000000000000e+01
1.300178585971445955e+01,1.100000000000000000e+01
1.345157134890416728e+01,1.200000000000000000e+01
1.567222959002822336e+01,1.200000000000000000e+01
1.601579290569702607e+01,1.200000000000000000e+01
1.804421145042670105e+01,1.300000000000000000e+01
1.914407540558966048e+01,1.400000000000000000e+01
1.882122509708437974e+01,1.500000000000000000e+01
1.890313733375307947e+01,1.500000000000000000e+01
1.777675170270299532e+01,1.500000000000000000e+01
1.799665442215473377e+01,1.500000000000000000e+01
1.866784073142741818e+01,1.600000000000000000e+01
1.997367924947047868e+01,1.500000000000000000e+01
2.113012342577633262e+01,1.600000000000000000e+01
1.877912989803030541e+01,1.400000000000000000e+01
1.848901839996131002e+01,1.500000000000000000e+01
2.015276302526513064e+01,1.600000000000000000e+01
2.081841222349316922e+01,1.700000000000000000e+01
2.019206266535820760e+01,1.700000000000000000e+01
2.165505264852720302e+01,1.700000000000000000e+01
2.337770371685371629e+01,1.700000000000000000e+01
2.082569014914247418e+01,1.700000000000000000e+01
1.960976651210989985e+01,1.700000000000000000e+01
1.958238701335176302e+01,1.800000000000000000e+01
1.699415078631500364e+01,1.500000000000000000e+01
1.747284979442247277e+01,1.500000000000000000e+01
1.687258032672627905e+01,1.600000000000000000e+01
1.847677254939242175e+01,1.600000000000000000e+01
1.554518542482799148e+01,1.500000000000000000e+01
1.783425064741879851e+01,1.600000000000000000e+01
1.894886988392738658e+01,1.600000000000000000e+01
1.889252230048055026e+01,1.700000000000000000e+01
1.659369292525286710e+01,1.600000000000000000e+01
1.724003892185180575e+01,1.700000000000000000e+01
1.386298775909085634e+01,1.400000000000000000e+01
1.827462347593416325e+01,1.400000000000000000e+01
1.835028295651318331e+01,1.100000000000000000e+01
1.769760933043414752e+01,1.000000000000000000e+01
1.570992288914521851e+01,1.000000000000000000e+01
1.348233599898310331e+01,9.000000000000000000e+00
1.145707207220300461e+01,7.000000000000000000e+00
1.172706497903902800e+01,7.000000000000000000e+00
1.146474760061221332e+01,8.000000000000000000e+00
1.237945080766371575e+01,9.000000000000000000e+00
1.402051183580226734e+01,9.000000000000000000e+00
1.379620977269007653e+01,1.000000000000000000e+01
1.989008641757698115e+01,1.100000000000000000e+01
1.900857072270594017e+01,1.200000000000000000e+01
1.972758096568952624e+01,1.300000000000000000e+01
2.203640538444619779e+01,1.400000000000000000e+01
2.203967956900544323e+01,1.400000000000000000e+01
2.216489753067958191e+01,1.500000000000000000e+01
2.185721320186723915e+01,1.500000000000000000e+01
2.261757966954201038e+01,1.400000000000000000e+01
2.265425380215594942e+01,1.500000000000000000e+01
2.081037816061689227e+01,1.200000000000000000e+01
2.100879890174485354e+01,1.300000000000000000e+01
2.300479357938081648e+01,1.400000000000000000e+01
2.294070849233457920e+01,1.500000000000000000e+01
2.322733858142862573e+01,1.600000000000000000e+01
2.675065668877596181e+01,1.600000000000000000e+01
2.556744152037310869e+01,1.600000000000000000e+01
2.559042370627435048e+01,1.700000000000000000e+01
2.619763111938141265e+01,1.700000000000000000e+01
2.933562001170207623e+01,1.800000000000000000e+01
2.930021150994809886e+01,1.900000000000000000e+01
2.830700913223995485e+01,2.000000000000000000e+01
3.085133789389362846e+01,2.100000000000000000e+01
3.059273597908907050e+01,2.200000000000000000e+01
3.151913758341004268e+01,2.300000000000000000e+01
3.141681016727341103e+01,2.400000000000000000e+01
3.171096437588016670e+01,2.500000000000000000e+01
3.058320746469848928e+01,2.600000000000000000e+01
3.201070055787249657e+01,2.400000000000000000e+01
3.017094916285248019e+01,2.500000000000000000e+01
3.235063089759285049e+01,2.500000000000000000e+01
3.031394456089572031e+01,2.300000000000000000e+01
3.011774580356075148e+01,2.400000000000000000e+01
2.861773796904981282e+01,2.400000000000000000e+01
2.958200332374735808e+01,2.300000000000000000e+01
2.720212330482229390e+01,2.200000000000000000e+01
2.730539180171115277e+01,2.100000000000000000e+01
2.556591942160787312e+01,2.200000000000000000e+01
2.177056116944982023e+01,2.000000000000000000e+01
2.177443171898721630e+01,2.100000000000000000e+01
2.092322102501680092e+01,2.200000000000000000e+01
2.079724154240011558e+01,2.300000000000000000e+01
2.401434653515252649e+01,2.400000000000000000e+01
2.688584749999176893e+01,2.400000000000000000e+01
2.570669866580908547e+01,2.500000000000000000e+01
2.272018414121669139e+01,2.300000000000000000e+01
1.831032674906043667e+01,2.000000000000000000e+01
1.878862697545196170e+01,2.000000000000000000e+01
2.022532659270018485e+01,2.100000000000000000e+01
2.182578617069452775e+01,2.200000000000000000e+01
2.253719074024979818e+01,2.300000000000000000e+01
2.261681971130087732e+01,2.300000000000000000e+01
2.233182834995579924e+01,2.400000000000000000e+01
2.283866952125015359e+01,2.500000000000000000e+01
2.279760523466097766e+01,2.600000000000000000e+01
2.186855001066260229e+01,2.700000000000000000e+01
1.942143421507216772e+01,2.600000000000000000e+01
1.873099464921415347e+01,2.500000000000000000e+01
1.881847591094356176e+01,2.600000000000000000e+01
1.881906576453832258e+01,2.500000000000000000e+01
1.600699470821541581e+01,1.800000000000000000e+01
1.506145631330605283e+01,1.900000000000000000e+01
1.552100557700578065e+01,2.000000000000000000e+01
1.580800886571728370e+01,2.100000000000000000e+01
1.421926062700890725e+01,2.100000000000000000e+01
1.409721640087389005e+01,1.800000000000000000e+01
1.397395061936720140e+01,1.800000000000000000e+01
1.356353380754444515e+01,1.800000000000000000e+01
1.199923571533429367e+01,1.700000000000000000e+01
1.307561299032022362e+01,1.700000000000000000e+01
1.256790971231612275e+01,1.600000000000000000e+01
1.328534428034345183e+01,1.500000000000000000e+01
1.254650397279499430e+01,1.300000000000000000e+01
1.306168920458753746e+01,1.300000000000000000e+01
1.362125006667940852e+01,1.400000000000000000e+01
1.141344507351334414e+01,1.200000000000000000e+01
1.196324822057226811e+01,1.200000000000000000e+01
1.026931177599419698e+01,1.100000000000000000e+01
9.661376211283368320e+00,1.000000000000000000e+01
1.004943472235754598e+01,1.000000000000000000e+01
1.109644971228021859e+01,1.100000000000000000e+01
1.247929252324468052e+01,1.200000000000000000e+01
1.133968019171140895e+01,1.200000000000000000e+01
1.173566108900001836e+01,1.300000000000000000e+01
1.229341542669510545e+01,1.300000000000000000e+01
1.025727412894195822e+01,1.100000000000000000e+01
1.029023225810783515e+01,1.200000000000000000e+01
6.311255417648908406e+00,7.000000000000000000e+00
7.332260750922500847e+00,8.000000000000000000e+00
4.705200710208600867e+00,5.000000000000000000e+00
7.691550375027190967e+00,6.000000000000000000e+00
6.553848285895355730e+00,4.000000000000000000e+00
5.640528771496519767e+00,4.000000000000000000e+00
5.147658613984503972e+00,4.000000000000000000e+00
5.306707503815005111e+00,5.000000000000000000e+00
5.095128468079337836e+00,5.000000000000000000e+00
2.936787191148482634e+00,6.000000000000000000e+00
5.462925077769000382e+00,7.000000000000000000e+00
5.383883544636432816e+00,5.000000000000000000e+00
4.558955786210844963e+00,4.000000000000000000e+00
4.237091837382536141e+00,3.000000000000000000e+00
8.611468740227564922e+00,4.000000000000000000e+00
9.211399574528627454e+00,5.000000000000000000e+00
1.042876081858787529e+01,6.000000000000000000e+00
1.070984536109244800e+01,7.000000000000000000e+00
9.491857786475861758e+00,7.000000000000000000e+00
9.784347054611544081e+00,7.000000000000000000e+00
8.199285848976046509e+00,6.000000000000000000e+00
8.700450980363257258e+00,7.000000000000000000e+00
8.072683905605913424e+00,8.000000000000000000e+00
7.513386976208494161e+00,9.000000000000000000e+00
7.872883478438666316e+00,1.000000000000000000e+01
8.449503034509348254e+00,1.100000000000000000e+01
9.718712902570018741e+00,1.100000000000000000e+01
9.571460308317341514e+00,1.200000000000000000e+01
4.800873685000851765e+00,5.000000000000000000e+00
4.544754346832064584e+00,4.000000000000000000e+00
5.148691651604394792e+00,5.000000000000000000e+00
4.492010272979769070e+00,5.000000000000000000e+00
5.489642370733122334e+00,5.000000000000000000e+00
5.414206556290764638e+00,6.000000000000000000e+00
6.659092527949610485e+00,7.000000000000000000e+00
4.600802884808331328e+00,3.000000000000000000e+00
5.362874799415067173e+00,4.000000000000000000e+00
4.932309795408514219e+00,5.000000000000000000e+00
5.159934126136249688e+00,6.000000000000000000e+00
5.261917052369312842e+00,7.000000000000000000e+00
4.662564585633390379e+00,8.000000000000000000e+00
4.603743978377110579e+00,9.000000000000000000e+00
2.453688461921387898e+00,8.000000000000000000e+00
2.155854734506647219e+00,7.000000000000000000e+00
2.230703786936828692e+00,5.000000000000000000e+00
2.417418012063194510e+00,6.000000000000000000e+00
2.715153594549519767e+00,3.000000000000000000e+00
2.635632865098500588e+00,4.000000000000000000e+00
1.149794157677206385e-01,1.000000000000000000e+00
4.590672448855457333e-01,0.000000000000000000e+00
2.072926429287804240e+00,1.000000000000000000e+00
1.936339395414279352e+00,2.000000000000000000e+00
1.983760925008482445e+00,2.000000000000000000e+00
1.578673530271430536e+00,3.000000000000000000e+00
9.191061172476793217e-01,0.000000000000000000e+00
1.004193962639533311e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
6.119295231223986775e-02,0.000000000000000000e+00
2.880364971537119345e-01,0.000000000000000000e+00
3.198202752287215844e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.271032287772868585e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.370364080373292381e-01,0.000000000000000000e+00
9.494041841327316433e-01,1.000000000000000000e+00
2.411029250612273245e+00,2.000000000000000000e+00
2.496552753372384359e+00,1.000000000000000000e+00
1.585538017143562683e+00,1.000000000000000000e+00
3.099375932401244427e+00,2.000000000000000000e+00
1.451588822571352466e+00,1.000000000000000000e+00
1.304876214791192979e+00,0.000000000000000000e+00
2.061302645601017502e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
7.707025774243447813e-02,0.000000000000000000e+00
1.941087924315070268e-01,1.000000000000000000e+00
8.263199307540389782e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.319894410215283642e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
8.545782021913055360e-01,0.000000000000000000e+00
1.592111223221422733e+00,1.000000000000000000e+00
